gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
YOR367W	250.330862137712	1.23663376896059	0.429732678691874	2.87768147566753	0.00400609413656357	0.00890124937703065
YNCG0002C	3.88687575332887	6.09668744273504	2.11935349885548	2.87667321474565	0.00401891554725744	0.0089263512932449
YDR052C	324.709285941119	1.27296596410237	0.44259276605825	2.87615628117797	0.00402550349709228	0.00893759438304378
YER140W	146.012637841862	1.33023508531842	0.4627795939349	2.87444628663888	0.00404736607168282	0.00898272947398495
YPL276W	67.7249035003975	-2.62230683493529	0.912366035519376	-2.87418287490559	0.00405074339962632	0.00898681973167097
YGL060W	60.370767071105	-1.76609965126465	0.614764722608132	-2.87280578458046	0.00406844141453788	0.00902266617377826
YDR427W	749.192271153185	-1.22308998408202	0.425782754216039	-2.87256816292149	0.00407150235797262	0.00902603683218987
YDL133W	280.27957929731	1.33999680968087	0.466984859936629	2.86946521106212	0.00411166560380373	0.00911162521433162
YAL058W	118.228625980933	1.38481129587859	0.482851396134138	2.86798652124822	0.00413093131650945	0.00915085655098179
YDR315C	78.2744762332863	-1.63328228081722	0.569561070262351	-2.86761572392036	0.00413577522859627	0.00915812306763266
YER153C	21.5438320976579	-2.58797589033725	0.903070789978165	-2.86575085702842	0.00416021515461491	0.00920528151136363
YJL031C	256.071455595003	-1.27639765205632	0.445392174660047	-2.86578373998276	0.00415978307613404	0.00920528151136363
YNL048W	229.109314419227	1.26236566565385	0.44062590728049	2.86493745555062	0.00417091613208266	0.00922547423927799
YDR107C	34.1683014878639	-2.10445655477205	0.735342872064975	-2.86187115523723	0.00421148075636888	0.00931168093244717
YFL007W	702.272830675856	-1.32737074801483	0.463854460151499	-2.8616104016361	0.00421494676759654	0.00931582762936338
YDR070C	1678.37996725256	-4.4528543921736	1.55616668327783	-2.86142509027011	0.0042174115517082	0.00931775913178232
YKL034W	175.579372864556	-1.49349997430778	0.522171990344107	-2.86016868373881	0.0042341572376872	0.00935122886166437
YDR023W	2583.08646248027	1.15361582354435	0.403443874552641	2.85942084217671	0.00424415325666674	0.00936624175745934
YGL160W	298.015128388375	-1.36502502894065	0.477361899071159	-2.85951818022487	0.00424285097785768	0.00936624175745934
YIL164C	46.0870451104891	-1.86297490822812	0.651855390151483	-2.85795735737521	0.00426377686452228	0.00940600417909868
YER091C	1770.3154163773	1.3997602894665	0.490617975255301	2.85305545264237	0.00433010648254824	0.00954873255583021
YDR408C	441.623315272515	1.182373732936	0.414473091086225	2.85271531099234	0.00433474360183227	0.00955536066087001
YGL131C	232.930236764682	-1.41610938556559	0.496549465654937	-2.85189992843467	0.00434587797344176	0.00957630071122965
YOL060C	429.309603915932	-1.25625907411045	0.440697856921031	-2.85061307737551	0.00436350319272761	0.00961152245197653
YDR152W	872.370650989099	1.13327719020154	0.397962166048091	2.84770082908985	0.00440362998144824	0.00969626345915127
YLR210W	68.4788815338633	1.62286632581522	0.569933638306607	2.84746541831975	0.00440688818435141	0.00969979109197528
YML116W	211.633252536221	1.32932317765285	0.466938390402319	2.84689202039586	0.00441483344294525	0.00971362865339232
YJL099W	90.2213008333238	-1.56425485187713	0.549695903444177	-2.84567311139874	0.004431766340616	0.0097472232283094
YML103C	310.988672110864	1.25917485791268	0.442510498490896	2.84552538800068	0.00443382248526969	0.00974808494603025
YGL054C	610.513559562944	1.14998012748117	0.40426927246361	2.8445894996501	0.00444686910613529	0.00977310032068833
YPR005C	117.31487780751	-1.48506890891687	0.522094403741866	-2.8444451774877	0.00444888410221192	0.00977386128531704
YLR125W	26.0946708591866	-2.55041046223119	0.897077621938113	-2.84302093805562	0.00446881345406933	0.00981396340475592
YBR130C	178.483656564412	1.46792456217682	0.516559743446041	2.84173240520852	0.00448691352917305	0.00985001969279107
YOL089C	183.126456893136	1.331548884313	0.468900352576911	2.83972677136044	0.00451521893935551	0.0099084441093313
YGL244W	518.961109449825	1.160170126761	0.408662041969339	2.8389476085671	0.00452625878421537	0.00992895044911964
YDL104C	63.7970161946794	-1.77213165464079	0.624459981019352	-2.83786264693537	0.00454167218114476	0.0099590318101703
YJL062W-A	253.998970376183	-1.42343619822351	0.502049238668475	-2.83525217964422	0.00457895252418908	0.0100370228047064
YBR278W	121.901282469126	-1.43646907485849	0.507214178108648	-2.83207594908908	0.00462468624961752	0.0101334782506584
YHL003C	211.752418252053	1.41553981132122	0.499895820870947	2.83166962439292	0.00463056655995931	0.010142568564578
YBR108W	251.771634878194	-1.28062182435032	0.45239312129985	-2.8307720963368	0.00464357954206823	0.0101672693001472
YBR060C	207.408050444251	1.31937102828437	0.466587033961679	2.8277061560882	0.00468828179694517	0.010261310345556
YDL121C	315.59167933139	1.25431408600037	0.443814445181558	2.82621284552208	0.00471019545456652	0.0103032276820945
YOR371C	266.875414190775	-1.53258829632485	0.542286184112286	-2.82616142772228	0.00471095163610194	0.0103032276820945
YBR272C	206.466141775973	-1.38045666649788	0.488502566312586	-2.8258943999376	0.0047148804772091	0.0103041249832141
YNR006W	605.321721199234	-1.18893357576521	0.42072392725321	-2.8259233638729	0.00471445418081374	0.0103041249832141
YGL002W	226.895777191104	-1.27782942502259	0.452220858685542	-2.82567555317291	0.00471810263119209	0.0103073208171921
YBR133C	162.142924270264	1.28739953462814	0.456221873474098	2.82187157056868	0.00477442930136252	0.0104264848687846
YDL131W	688.232668663445	1.13362388261404	0.401849559308269	2.82101561730073	0.00478718722657895	0.0104504493425542
YNL230C	205.634588940282	1.26462065246411	0.44836636583986	2.82050739933466	0.00479477676975094	0.010463117563499
YOR253W	133.766591512003	1.51014144721081	0.535543637509492	2.81982893911992	0.00480492561945909	0.0104813591631925
YDL212W	645.928745118612	1.18044976869287	0.419037373859504	2.81705127592904	0.00484667872505583	0.0105685023427595
YDL160C	475.804030556731	-1.22729742223694	0.43579275753171	-2.81624097928621	0.00485892058888716	0.0105891879782359
YGL179C	54.334258140651	1.8909506473522	0.67145846349511	2.81618409798474	0.00485978099462151	0.0105891879782359
YJL095W	133.068193825295	-1.35118342151304	0.479871116064485	-2.81572150579588	0.00486678344038119	0.010596561565172
YLR240W	189.155928291314	-1.30649640061135	0.463982994413501	-2.81582820133922	0.00486516753723019	0.010596561565172
YHL022C	34.0678363801134	-1.9711271758169	0.700134737082197	-2.81535406175038	0.00487235209358638	0.0106047440401841
YGL145W	230.471496440332	1.2559467699366	0.446148336809762	2.81508786722685	0.00487638989953062	0.0106095897628346
YPL190C	1048.64254740558	-1.14007185624076	0.405192694703579	-2.81365353112988	0.00489819895768918	0.0106530825455572
YDL059C	27.6557226523964	1.97405798037015	0.702440920590877	2.81028328860685	0.00494979106663163	0.0107612940895551
YHR120W	76.8526711311626	1.45753673985798	0.519112145908827	2.80774925292148	0.00498890554658254	0.0108423078984541
YLR396C	195.051477611365	1.243159037154	0.442915647515353	2.80676251590527	0.00500421192578036	0.0108715390390562
YML015C	233.571147243926	1.21406458006454	0.433157174816975	2.80282689667446	0.00506568504050131	0.0110010075202878
YEL032W	387.416209744685	1.30295465909609	0.46520492082642	2.80081873764672	0.00509731415128223	0.0110655926553225
YPL224C	276.346714505252	-1.22668692941791	0.438409455441727	-2.79803939945123	0.00514138406901527	0.0111571272664774
YIR034C	161.333303642233	1.38797111489587	0.496149514217729	2.79748558674749	0.00515020650305699	0.0111721331438536
YNCL0048W	11.8995693686164	-3.61255789397783	1.29160928923662	-2.79694325836953	0.00515885924405808	0.0111867599379668
YDL233W	205.724473359641	-1.26863900144452	0.453743000579095	-2.7959417551905	0.00517487256468234	0.0112173310922814
YBL025W	117.225187989205	1.37446406770391	0.491842380970516	2.79452141759679	0.00519765977149235	0.0112625576328637
YIL067C	98.7946883942481	1.5051354745645	0.538711640428629	2.79395387366594	0.00520679049453974	0.0112781700911684
YGL262W	55.0790471012273	-1.70751502604881	0.611196052220035	-2.79372718434067	0.0052104415514134	0.0112819061614153
YEL072W	69.5996735638918	1.65811187640372	0.594740625567838	2.78795798558507	0.00530414222529743	0.0114768674071092
YKL138C-A	128.965703626524	-1.35694466789213	0.486719091476171	-2.78794214497864	0.00530440158289988	0.0114768674071092
YNL031C	3526.34988669556	-1.60373817874248	0.575907736525755	-2.78471372587779	0.00535750003391412	0.0115874733008253
YDR519W	162.879966422297	-1.39622636305295	0.501421090290027	-2.78453856467298	0.00536039462540259	0.0115894541605696
YPL261C	59.0417381792439	-1.72063519428194	0.618049424763107	-2.78397669400218	0.00536968924005861	0.011605265638016
YER014W	114.775962101076	-1.37142268184423	0.493512159563401	-2.77890352905893	0.00545427208564982	0.0117837224661199
YBR166C	205.078228884171	1.31165982555939	0.472342939676136	2.77692268769536	0.00548762303009493	0.0118514041619712
YMR107W	5578.84495303889	-4.08416011075222	1.472193595637	-2.77420043318763	0.00553375727014237	0.0119466333694153
YML114C	272.566298930427	1.19337887309148	0.430928266696386	2.76932140525439	0.00561731913583444	0.0121225638093524
YKL204W	421.201746877269	-1.23338769414823	0.445560016572416	-2.76817409164399	0.00563713346682725	0.0121608437256748
YPR042C	218.63280305289	-1.33140722285371	0.481548098867267	-2.76484784383023	0.00569493529545593	0.0122810147369239
YNCP0014C	24.7196798588202	-2.34238132110654	0.847536198196982	-2.76375372059581	0.00571406492070775	0.0123177321459644
YBR085W	10.9346641882356	3.02079498819985	1.09313511661853	2.76342324226512	0.00571985438128166	0.0123256759055065
YER033C	193.950513216997	-1.26948150154564	0.459700087685795	-2.76154287447804	0.0057528962652721	0.0123923182882305
YDR141C	260.930177600559	-1.20025424361243	0.434817573794077	-2.76036277268971	0.00577372086067993	0.012428034943404
YMR234W	204.645272490478	1.24461825081121	0.450877052824794	2.76043822370986	0.00577238738756963	0.012428034943404
YDR042C	10.0330481946954	3.16667593223932	1.15022714241474	2.75308746895968	0.0059036120827808	0.012702959577093
YIL066C	66.5382528930247	-1.82256749200019	0.662397551925786	-2.75147075453622	0.00593283170402573	0.0127611440655449
YGR227W	122.715976419526	1.31752820037844	0.479279203467215	2.74897844689931	0.00597813170214868	0.0128538610056846
YCR071C	194.203302357717	-1.33673222298857	0.486304193225977	-2.74875734490616	0.00598216544789023	0.0128578139553369
YJL059W	103.049888534404	-1.6769916133264	0.610413625303689	-2.7473037032751	0.0060087465495713	0.0129102085623034
YDR108W	82.9001839209499	1.45423387953566	0.530203666197586	2.74278352310323	0.00609208325761917	0.0130844633809591
YDR498C	250.789525680697	-1.25904853241894	0.459441110361032	-2.74039154099547	0.00613660317799478	0.0131752510313473
YER007C-A	559.75431354485	1.1460998297514	0.4185536320213	2.73823888283229	0.00617691902834005	0.0132569493400468
YHR117W	218.361154100009	-1.3312753171109	0.486341551237275	-2.73732588491374	0.00619408993164529	0.0132889321354016
YOR268C	5.74761453169879	-5.23786296518526	1.91455723841341	-2.73580902158134	0.00622271287012006	0.0133454519517734
YGR120C	196.105345152234	1.20735275636361	0.441636150709811	2.73381776927254	0.0062604681973567	0.0134215088696626
YJR062C	139.555516978235	-1.30257161964704	0.476626741119349	-2.73289664064585	0.00627800300226192	0.0134541762108482
YNL247W	875.551059723657	1.25468423461903	0.459271888876715	2.73189860953113	0.00629705162835377	0.0134900626873694
YHR026W	729.710832315331	1.10345863501593	0.404745725165861	2.72630090055612	0.00640485802671579	0.0137159976096798
YBR259W	111.007552768425	1.31554896349376	0.482799865664398	2.72483291121754	0.00643340356629417	0.0137720923566466
YGL226W	46.2257811810812	-1.75994367465614	0.645955982394262	-2.72455666117193	0.00643878811901401	0.0137785831249781
YLR375W	703.948565357667	1.14244674636935	0.419560708024108	2.72295933465654	0.0064700021310257	0.0138403223087719
YLR194C	300.086596625338	-1.25125053984486	0.460067769469505	-2.7197091882521	0.00653393519798317	0.0139719819111309
YDL223C	2610.82687967048	-4.50355444096804	1.65638348717336	-2.71890807644637	0.00654978076249091	0.0140007539875581
YGR237C	224.168786105513	-1.27118935397569	0.467761385221103	-2.7176021667005	0.00657568505913438	0.014050998683455
YDR117C	147.666656927083	1.27989480261545	0.471115830293871	2.71673062188778	0.00659302442718493	0.01408291176879
YPL268W	300.393698024596	-1.30561219211466	0.480626138306019	-2.71648187240986	0.00659798082975844	0.0140883608165859
YDR331W	167.856309401962	1.27551742355248	0.469724104038186	2.715460868597	0.00661835973347486	0.0141176895346502
YLR225C	384.690513206812	1.32002532185475	0.486119918591683	2.71543146324664	0.00661894749225705	0.0141176895346502
YOR279C	75.4393993070649	1.48690279828852	0.547528112245409	2.71566475772494	0.00661428565606785	0.0141176895346502
YNL297C	204.488951643559	-1.23198020932415	0.454522554726765	-2.71049301407	0.00671832637911521	0.0143244403358128
YJL165C	805.079002702043	-1.11000219913577	0.410645280821871	-2.70306819772578	0.0068702648715522	0.0146430645388214
YEL030W	95.3599187545669	-1.46284406095793	0.541356089244309	-2.70218455102249	0.00688855152581552	0.0146766992676251
YIL007C	361.088983836216	-1.17984457593871	0.436832617369995	-2.70090769101014	0.00691505279381726	0.0147278051685046
YMR317W	158.851348115197	-1.33266695634364	0.493776935368021	-2.69892508314585	0.00695638342040861	0.0148104462716587
YPL010W	513.870011125012	-1.15318803966041	0.427612272061971	-2.69680763393358	0.00700076994030868	0.0148995310829898
YPL175W	178.077837495805	1.24936109247365	0.463347134987667	2.69638247036298	0.00700971293244318	0.0149131451672066
YMR024W	235.567569366087	1.3698430586953	0.508638510869845	2.69315639579212	0.00707790590978599	0.0150527577754599
YJL139C	247.682704245388	1.22879634455125	0.456545560196416	2.69150869416536	0.00711296443206262	0.0151218267435901
YNR018W	1297.52015938693	1.07407710648739	0.399171295604941	2.6907673931304	0.00712878804957314	0.0151499679268323
YNL019C	12.1429508428759	-3.65969854217004	1.36024575936095	-2.69046862817597	0.00713517433755822	0.0151580399329266
YKR095W	432.142674753145	-1.18335153564949	0.439935389843203	-2.68983028637738	0.0071488365058758	0.0151815574383302
YDL048C	1129.7711233686	1.16261267805912	0.432246662179197	2.68969729505311	0.00715168581890291	0.015182103603231
YDR303C	148.753695121094	1.34942039403926	0.501747698689087	2.68944012611294	0.00715719850480376	0.0151883013197955
YNL155W	116.579072226126	1.51077927767318	0.561943803069801	2.68848818942402	0.00717763747313588	0.0152261581601437
YMR169C	98.4460731346324	-1.43523264161003	0.533920557517821	-2.68810148139336	0.00718595540866609	0.0152382841522655
YIL060W	15.8127068655318	-2.8190154836167	1.04875194763117	-2.6879716314082	0.0071887503698289	0.015238693780705
YNL159C	255.761415401651	-1.27166858551248	0.47314742688631	-2.68767938543189	0.00719504439954488	0.0152465177453453
YKL069W	148.849903713975	-1.26604372492942	0.471759348662486	-2.68366430579246	0.00728201834976188	0.0154252374229856
YER058W	47.0120804765874	-1.98189712336824	0.73859921374405	-2.68331875594852	0.00728954749995288	0.015435603654094
YJR042W	532.91003219596	1.10133471127863	0.410512561503033	2.68282828483068	0.00730024631878385	0.0154526717344116
YMR113W	103.059013005478	1.41168951683215	0.526642742227352	2.68054490006192	0.00735024030243201	0.0155528748017862
YGL216W	136.561448545996	1.25737720645791	0.469293195058316	2.67929989119417	0.00737762857613904	0.0156051898051449
YPR134W	195.700574015076	-1.20730000609864	0.450745804466013	-2.67844979173771	0.0073963820118856	0.0156392091854202
YLR248W	1706.17385485833	-1.08792798746659	0.406331923097228	-2.67743666107736	0.00741878780236184	0.0156809239113798
YPR007C	28.9008496681684	-2.13147781523086	0.796220318070098	-2.67699500610233	0.0074285742189859	0.0156959448775615
YDR540C	54.4204369760522	-1.62702800608587	0.608201284967042	-2.6751472683489	0.00746964301006498	0.0157770281680312
YDR081C	311.249669420347	1.19285312062576	0.446502052742622	2.67155125782446	0.00755015403577106	0.0159413309976608
YAL041W	260.707543028419	1.25626624468002	0.4706037417213	2.66947780756067	0.0075969293272606	0.0160343117368524
YEL025C	68.5696461526248	-1.50583333574404	0.564259406236226	-2.66868982439901	0.00761477357710223	0.016061801935847
YOL109W	4288.51887692508	-1.03840304178886	0.389110209439197	-2.66866048897935	0.00761543861633039	0.016061801935847
YMR168C	190.065375986986	-1.2179450841941	0.456680677772163	-2.66695120567752	0.00765427838985479	0.0161379080379336
YDR029W	63.9801689595675	-1.54429599831602	0.579221071889659	-2.66615990553984	0.0076723190278178	0.0161679315997891
YOR153W	764.761614955672	1.43337920911928	0.537634570635814	2.66608452545035	0.00767403958467028	0.0161679315997891
YFL038C	2054.8508396785	-1.07044798199372	0.401547916410674	-2.66580385116218	0.00768044904028614	0.0161756166950579
YCL048W	18.605694007261	-2.49924767789797	0.938464041409986	-2.66312566877149	0.00774184953379051	0.0162990699925992
YKL179C	368.999965073123	-1.13041952953165	0.42494602302386	-2.66014850895117	0.00781062038236443	0.0164379459502366
YOR052C	646.783374322105	-1.09701992107299	0.412520789715934	-2.65930820560197	0.00783012974168257	0.0164730854515211
YAL033W	96.2282745067363	1.41711106140257	0.533177297917255	2.65786084092143	0.00786383564732032	0.0165380557940234
YNL091W	1270.28526401054	-1.18394335481476	0.445585749760055	-2.65704941294085	0.00788278880542694	0.0165719648361039
YDR017C	360.553176854248	1.11604005205255	0.420237206811947	2.65573831626949	0.00791349959727646	0.0166305587159125
YDR013W	77.4264365622175	1.66253704326769	0.626359023308496	2.65428768709356	0.00794760360186225	0.016696238987126
YKL127W	99.9763799889024	-1.50974490590397	0.568966943983995	-2.653484392841	0.0079665454628821	0.0167300311136968
YJR089W	200.00821022953	1.18538729254609	0.446921045604479	2.65234162544932	0.00799356184413503	0.016780749720824
YDR003W	360.812909852419	-1.12223044854771	0.423399169631979	-2.65052586079269	0.00803665744763985	0.0168651747297838
YLR361C-A	122.958353993244	-1.35653586941831	0.512144111708313	-2.64873858432822	0.00807927994424333	0.0169485467884789
YGL082W	247.108686391895	-1.26963079443974	0.479657137202711	-2.64695486831289	0.00812201918209064	0.0170321039561421
YOR130C	43.0277460483905	1.9402269388906	0.733071056489197	2.64671060426622	0.00812788766817918	0.0170383099758502
YDR316W	154.541926060962	-1.25729162266907	0.475188573082196	-2.64587932852415	0.00814788765980811	0.0170741245164566
YNR019W	530.291277209444	-1.1205997040107	0.424079776692919	-2.64242665082833	0.00823142923878077	0.017243018974084
YNL101W	1015.68635007737	-1.2199211846967	0.462219363535045	-2.63926888602582	0.00830850527182372	0.0173982536206906
YPL168W	154.834522474075	-1.30394008144064	0.49416688006496	-2.63866344355014	0.00832335671559933	0.0174231237609955
YBR120C	184.599220396741	-1.20190029456143	0.455584161213655	-2.63815206252918	0.00833591933797226	0.0174431866961427
YNR059W	231.101919537888	-1.23939030139194	0.470233972260977	-2.63568856038347	0.00839667589683831	0.0175640466884936
YPL216W	147.641577631494	1.21174026043852	0.459877619778889	2.6349189617471	0.00841573728954213	0.0175976341681
YJR139C	1060.74626102341	-1.07803930310567	0.409345690429186	-2.63356700292943	0.00844931628883475	0.0176615437200946
YPR122W	70.3162419580405	-1.45831732165579	0.553940294880571	-2.6326254564496	0.00847277248535309	0.017704255599969
YOL019W	122.125458752717	-1.32647009356826	0.504109822058638	-2.63131174106337	0.00850559761256716	0.0177665068533544
YKL130C	126.936972080276	1.32796789024595	0.504733279870503	2.63102898740233	0.00851267748569088	0.0177749561617438
YGL224C	150.749640823332	1.22131807932098	0.464693536295866	2.62822265413087	0.00858323150405244	0.0179158898500482
YKL048C	160.282047344528	1.25273693925054	0.476817734542671	2.6272867984914	0.00860687581762844	0.0179574578717406
YNL147W	217.852848519544	1.17864182030675	0.448631805428208	2.62719184428257	0.00860927807817103	0.0179574578717406
YPL096W	136.204696657454	-1.29837095654915	0.494771832788648	-2.624181229621	0.00868575549723232	0.0181105268591277
YNL288W	362.265893398825	1.14718160673554	0.43779378643512	2.62036977746268	0.00878344687816838	0.0183077040446378
YNCG0010W	45.5190022242287	-1.68136989028157	0.641958792155414	-2.61912432827078	0.00881558115441609	0.0183616140901191
YKL005C	611.381891865507	-1.19659065331209	0.45685431611681	-2.61919524692888	0.00881374854069311	0.0183616140901191
YPL150W	358.194055298463	-1.11961629444935	0.427820825436343	-2.61702149096514	0.00887007564768789	0.0184685506820149
YPL225W	1295.19812958703	-1.0780268203815	0.412094675815724	-2.61596881407795	0.00889746836238198	0.0185190022027261
YLR274W	205.980400588138	1.23817898502711	0.473475995226712	2.61508291340987	0.00892057975997064	0.0185605100014735
YIL146C	518.316973099795	-1.36064801047329	0.520685993500109	-2.61318343004938	0.00897031434750186	0.0186573619081386
YJL047C	151.61313903926	-1.22187712216588	0.467665437765534	-2.61271632131702	0.00898258262954446	0.0186762465251125
YOR320C	150.612949473984	1.2085193396926	0.462589497840187	2.61250924488153	0.00898802613837862	0.0186809329639757
YJL003W	110.056313753249	-1.33714629492382	0.512185553010572	-2.61066772981827	0.00903656458374425	0.0187751538726464
YKR082W	425.194222076085	1.09109592250922	0.417972974970535	2.61044610022009	0.00904242202268796	0.0187806616265544
YEL019C	106.175919539737	1.33736875190736	0.512447958917172	2.60976500859382	0.00906044378600771	0.0188114212175282
YKR054C	202.9023133639	-1.22279201553625	0.468818191769497	-2.60824353022857	0.00910081816168939	0.0188885513724361
YNR014W	20.7562634006416	2.10896154308444	0.808709058969738	2.60781243846974	0.00911228689710603	0.0189056551032058
YCL014W	107.635994466731	-1.32047948155423	0.50640468823523	-2.60755777391392	0.00911906803601344	0.0189098256929106
YCR051W	502.229002643753	1.13581690027717	0.435597049636533	2.6074944750542	0.00912075423979382	0.0189098256929106
YOR389W	99.9624273366302	-1.5289707736315	0.587060733044956	-2.60445076219127	0.00920216419976743	0.0190718597728372
YPR158W	144.85899101442	-1.3551872292031	0.520495460093516	-2.60364851013229	0.00922372969069983	0.0191097929955532
YJL044C	324.396823912966	1.09321865321056	0.420303016672142	2.60102499826531	0.0092945680830136	0.0192497472638652
YNR066C	28.0501980527988	-2.03227589993404	0.782186578928493	-2.59819837706501	0.00937143360721407	0.0194020808191774
YIL138C	737.484615182661	-1.2584647055777	0.484557321467895	-2.59714310324599	0.0094002751796378	0.0194549158046426
YIL011W	49.6220761867857	-2.14818715488142	0.827709037243742	-2.59534094497126	0.00944971288341493	0.0195503243935575
YDR501W	26.2688213573984	-2.03037639637569	0.78300837104553	-2.59304558093624	0.00951301617282997	0.0196743417105456
YDR201W	65.7356524351789	-1.47583769263461	0.569394619166669	-2.59194176227825	0.00954359256377452	0.0197268307168544
YHR118C	143.213293562592	1.22190084554098	0.471433048334064	2.59188627072051	0.00954513202178001	0.0197268307168544
YDR480W	104.331710157352	-1.44227932225944	0.556942669190998	-2.58963696273166	0.00960771947695941	0.019843343748885
YKR017C	126.987880044134	-1.26470434080706	0.48837510762924	-2.58961671274857	0.0096082845948161	0.019843343748885
YPR014C	51.3616134167208	-1.71018208471269	0.660713015700345	-2.58838867113874	0.00964261109062825	0.0199072164814274
YPL070W	213.391162300826	-1.18820445569703	0.459103277684792	-2.58809839408906	0.00965074093829301	0.0199169801534821
YEL042W	653.321283592863	1.17089220760295	0.452696152816487	2.58648588091183	0.00969601427123802	0.0200033658283343
YLR342W-A	12.1322517723842	2.81248459497276	1.08775167221088	2.58559436572166	0.00972112586273211	0.0200481106260641
YBR296C-A	5.24517620780686	-5.10403659066917	1.97530510596017	-2.5839231495269	0.00976835576863574	0.020131336993983
YNL130C-A	10.4535620443492	-3.42414080363616	1.32515419372392	-2.58395650849786	0.00976741102071916	0.020131336993983
YBR221W-A	18.7889295052196	-2.54625983092944	0.985870938764304	-2.58275168768128	0.00980158402307041	0.0201875465788431
YHR079C	232.428769156497	1.1252961904833	0.435702204949866	2.58271860389777	0.0098025238979392	0.0201875465788431
YNL131W	520.124903475261	-1.14658238833757	0.444057183573041	-2.58206021826235	0.00982124463880127	0.0202189911597396
YJL196C	146.536284507038	1.61916429597809	0.627690543454987	2.57955821202236	0.009892678371631	0.0203588957212378
YPL273W	326.150304989394	1.12959472646207	0.438146448745916	2.578121378583	0.0099339097162682	0.0204365680394039
YKL203C	343.845669179611	-1.14932805956831	0.445822542374777	-2.5779944940562	0.00993755813819289	0.0204368953705743
YIR022W	244.789614145556	-1.14875291483249	0.44623767410936	-2.57430732876886	0.0100441011007478	0.0206415088235368
YPL036W	422.793870041566	-1.52481381715411	0.592295202845178	-2.57441527439264	0.0100409675455329	0.0206415088235368
YMR042W	212.518131159338	1.29709645147233	0.503922750462409	2.57399859459033	0.0100530681581875	0.0206526903551401
YKL192C	582.47655776676	-1.23276991165875	0.479077309048592	-2.57321707451962	0.0100757989615114	0.0206921299149974
YJL039C	351.56870775349	1.07495512608902	0.417942450559814	2.57201709146599	0.0101107900134635	0.0207567112193676
YNL138W-A	93.2143933503541	-1.32766102143294	0.516282775214589	-2.57157721537603	0.01012364371037	0.0207758168225778
YBR295W	179.969666116099	-1.18709334028166	0.461996732138823	-2.56948427921988	0.0101850012910449	0.0208944142072329
YOL104C	7.00203954382806	3.41302027724486	1.32838092958711	2.56930839733275	0.0101901725830256	0.0208977033679206
YLR128W	62.8405304017785	-1.52404647119965	0.593377154437768	-2.56842795480339	0.0102160945726967	0.0209435302458119
YGL238W	534.932979937573	1.04700389750948	0.407764398858314	2.5676687333199	0.0102384946895933	0.0209821075566647
YML025C	313.414894328742	1.25869219247669	0.490914241769635	2.56397571180536	0.0103480785628575	0.0211992641282463
YCR097W	354.242602124392	-1.16098766501549	0.452938719738344	-2.56323342302503	0.0103702302341165	0.0212273014455932
YMR004W	299.426454581576	-1.13223856088355	0.44171232249691	-2.56329403373498	0.0103684198848583	0.0212273014455932
YMR055C	82.1106715375349	1.31905943891006	0.514623792241552	2.56315284834505	0.0103726373121543	0.0212273014455932
YHL004W	310.625645330721	1.39987529212764	0.546185149740517	2.56300504104276	0.0103770541818339	0.0212289229280478
YDR121W	164.443237781447	1.1573526352857	0.452046209043569	2.56025293904002	0.0104596004633921	0.0213903211990529
YGR026W	350.826442753131	-1.2855189723636	0.502206921799633	-2.55973965423855	0.0104750603552565	0.0214144602096815
YAL011W	168.872450669909	1.15681361694607	0.452371482438464	2.55722047444366	0.0105512319517149	0.0215622488110598
YCR100C	7.20333053245828	-4.23630616551771	1.65668014114654	-2.5571056598686	0.0105547152708398	0.0215622488110598
YDL018C	30.7785569448269	-2.38288396590454	0.93273698859993	-2.55472227973004	0.0106272551763852	0.0217028708396402
YEL002C	674.798248883575	-1.04170332255463	0.408377897894965	-2.55083178576565	0.010746618054462	0.0219389829017023
YOR270C	2248.14819492845	1.03916214829116	0.407763303567431	2.54844450003166	0.010820450254188	0.0220820129403411
YDL003W	64.777209173428	-2.35052733818831	0.922634271709885	-2.54762630249163	0.010845858414548	0.0221226436684965
YPL057C	1423.66888239935	-1.18680787753816	0.465860585511719	-2.54756018098102	0.0108479140542807	0.0221226436684965
YER183C	178.68751235821	1.14566870361493	0.450197735547609	2.54481223061101	0.0109336514312623	0.0222897307458765
YBL106C	99.1172590009828	-1.38321485840296	0.543712666001956	-2.54401809061035	0.0109585408883923	0.0223326979761007
YLR081W	20.9858734937841	-2.36705532080913	0.93161231394658	-2.54081583655931	0.0110594155937082	0.0225225998373953
YPR051W	67.6177280946914	1.38045507231686	0.543297885623269	2.54088062708584	0.0110573664680849	0.0225225998373953
YGR104C	167.39930066214	1.15048747377796	0.453083572172991	2.53923899350449	0.011109390431683	0.0226165101697488
YJR047C	206.19160283672	1.14707112143987	0.452091115025514	2.53725650276302	0.0111725060342682	0.0227292003621775
YOR179C	102.748777190539	-1.3043802469466	0.514084390013972	-2.53728818124811	0.0111714950029413	0.0227292003621775
YER180C	115.320750598585	1.34004742565304	0.528431900541557	2.53589426429348	0.0112160593696824	0.0228098818500798
YDL036C	168.509319628372	1.24228265092892	0.489966062019738	2.53544632419637	0.0112304137663584	0.0228311466260192
YFR002W	561.753068874913	1.03343410596674	0.407665646386467	2.53500415138498	0.0112445993465624	0.0228520535644746
